1,AHORN 3375          ,19000,2800000,790000
728,RP BIJELA NK 60     ,38000,1460000,600000
729,RP HRAST MOCVARNI 60,38000,1520000,600000
730,RP Bor Laramie 60   ,38000,1090000,600000
731,RP BUKVA 3381 60    ,38000,1220000,600000
732,RP ARCTIS 60        ,38000,1610000,600000
733,RP Hr Chalet 60     ,38000,1050000,600000
734,RP TURMALIN 60      ,38000,1630000,600000
735,RP TABACCO 60       ,38000,1485000,600000
736,RP BIJELA NK 60     ,38000,1300000,600000
737,RP Bor Laramie 60   ,38000,1480000,600000
738,RP SAHARA 60        ,38000,1310000,600000
740,RP Bukva Stadt 60   ,38000,1190000,600000
741,RP MOCCA 60         ,38000,1469000,600000
742,RP Beton MS 60      ,38000,1480000,600000
743,RP Krist Bijela 60  ,38000,1200000,600000
744,RP MRAM UMBRIA 60   ,38000,1160000,600000
745,RP BUKVA 3381 60    ,38000,1070000,600000
746,RP ARCTIS 60        ,38000,1590000,600000
747,RP LACANO 60        ,38000,1240000,600000
748,RP CASABLANCA 60    ,38000,1160000,600000
749,RP ARDESIA 3953 60  ,38000,1460000,600000
750,RP WENGE NAIROBI 60 ,38000,1660000,600000
752,RP CYANITE 60       ,38000,1600000,600000
753,RP Prirodni Kamen 60,38000,1490000,600000
754,RP Sjaj Carrara 60  ,38000,1090000,600000
755,RP Sjaj Sljiva 60   ,38000,1120000,600000
756,RP Mram De Mazi 60  ,38000,1530000,600000
757,RP CASABLANCA 60    ,38000,1550000,600000
758,RP BIJELA SJAJ 60   ,38000,1920000,600000
759,RP HRAST MOCVARNI 60,38000,1890000,600000
760,RP TIBUR 60         ,38000,1790000,600000
761,RP Hr Chalet 60     ,38000,2080500,600000
762,RP WENGE NAIROBI 60 ,38000,1950000,600000
763,RP MRAMOR CRNI SJAJ ,38000,1790000,600000
764,RP AMARELO ROSE 60  ,38000,1735500,600000
765,RP BIJELA SJAJ 60   ,38000,1860000,600000
766,RP BIJELA SJAJ 60   ,38000,1970000,600000
767,RP Beton ART 60     ,38000,1985500,600000
768,RP LACANO 60        ,38000,2460000,600000
769,RP Sjaj Sljiva 60   ,38000,2435500,600000
770,RP Oksid 60         ,38000,2115500,600000
771,RP AMARELO ROSE 60  ,38000,2070000,600000
772,RP HRAST MOCVARNI 60,38000,1750000,600000
773,RP SAHARA 60        ,38000,1830000,600000
774,RP BIJELA SJAJ 60   ,38000,1760000,600000
775,RP Kamen 60         ,38000,1810500,600000
776,RP Bor Cottage 60   ,38000,2585500,600000
777,RP Sjaj Sahara 60   ,38000,1850500,600000
778,RP Hr Quartz 60     ,38000,1989500,600000
779,RP MRAMOR CRNI SJAJ ,38000,2050000,600000
780,RP BIJELA SJAJ 60   ,38000,1830000,600000
781,RP NUT BUTCHER 60   ,38000,2400000,600000
782,RP ARCTIS 60        ,38000,1750000,600000
783,RP TIBUR 60         ,38000,1885500,600000
784,RP Mram De Mazi 60  ,38000,2370000,600000
785,RP SAHARA 60        ,38000,1830000,600000
786,RP TABACCO 60       ,38000,1900000,600000
787,RP AMARELO ROSE 60  ,38000,1730000,600000
788,RP Hr Quartz 60     ,38000,1870000,600000
789,RP HRAST MOCVARNI 60,38000,2160000,600000
790,RP WENGE NAIROBI 60 ,38000,1885500,600000
791,RP Titan 60         ,38000,1930000,600000
792,RP Hr Sonoma Svj 60 ,38000,2070000,600000
793,RP TURMALIN 60      ,38000,1760000,600000
794,RP HRAST MOCVARNI 60,38000,1885500,600000
795,RP Torr Antracit 60 ,38000,1770000,600000
796,RP AMARELO ROSE 60  ,38000,2280000,600000
797,RP SAHARA 60        ,38000,2000000,600000
799,RP AMARELO ROSE 60  ,38000,1830000,600000
800,RP Antracit 60      ,38000,2340000,600000
801,RP Antracit 60      ,38000,1860000,600000
802,RP MRAM ASTRATO 60  ,38000,1885500,600000
803,RP Kamen 60         ,38000,2100000,600000
804,RP CYANITE 60       ,38000,1900000,600000
805,RP Ravena Siva 60   ,38000,1730500,600000
806,RP HRAST MOCVARNI 60,38000,2080000,600000
807,RP BIJELA SJAJ 60   ,38000,2300000,600000
808,RP CASABLANCA 60    ,38000,1950000,600000
809,RP MRAM ASTRATO 60  ,38000,2200000,600000
810,RP SAHARA 60        ,38000,1830000,600000
811,RP SAHARA 60        ,38000,1830000,600000
813,RP Hr Quartz 60     ,38000,2000000,600000
814,RP Sjaj Crni mram 60,38000,1850000,600000
815,RP Krist Bijela 60  ,38000,1770000,600000
816,RP Hr Sanr Pjesc 60 ,38000,2340000,600000
817,RP BIJELA NK 60     ,38000,1890000,600000
818,RP MRAMOR CRNI SJAJ ,38000,2100000,600000
819,RP WENGE 60         ,38000,1720000,600000
820,RP Hr Sanr Pjesc 60 ,38000,1780000,600000
821,RP MRAM ASTRATO 60  ,38000,1730000,600000
822,RP MRAMOR CRNI SJAJ ,38000,1900000,600000
823,RP MRAM ASTRATO 60  ,38000,2170000,600000
824,RP SAHARA 60        ,38000,1870000,600000
825,RP Oksid 60         ,38000,1970000,600000
826,RP WENGE NAIROBI 60 ,38000,1935500,600000
827,RP ARDESIA 3953 60  ,38000,2000000,600000
828,RP BIJELA NK 60     ,38000,2090000,600000
829,RP BIJELA NK 60     ,38000,1890000,600000
830,RP ARDESIA 3953 60  ,38000,1700000,600000
831,RP Hr Denver 60     ,38000,2040000,600000
832,RP Mram De Mazi 60  ,38000,2320000,600000
833,RP TURMALIN 60      ,38000,1700000,600000
834,RP Bor Laramie 60   ,38000,1770000,600000
835,BIJELI 1615 FH FUND ,10000,2800000,910000
836,ARTIC W SJAJ 606SG  ,10000,2800000,630000
838,DIJAMANT 1570       ,10000,2800000,890000
839,SIVI NK 2191        ,10000,2800000,710000
840,WENGE ZANZIBAR 37651,10000,2800000,775000
841,WENGE ZANZIBAR 37651,10000,2800000,775000
842,BIJELI NK FUNDER    ,10000,2800000,920000
843,ARTIC W SJAJ 606SG  ,10000,2800000,830000
844,ARTIC W SJAJ 606SG  ,10000,2800000,830000
845,0085SG Sjaj Bijela  ,10000,2800000,740000
846,BIJELI 1615 FH FUND ,10000,2800000,970000
847,LAVARE 37744        ,10000,2800000,740000
848,SLON SJAJ FUNDER    ,10000,2800000,590000
849,BIJELI NK FUNDER    ,10000,2800000,840000
850,DIJAMANT 1570       ,10000,2800000,1030000
851,DIJAMANT 1570       ,10000,2800000,920000
852,AHORN MURNAU 3306   ,10000,2800000,510000
853,AHORN MURNAU 3306   ,10000,2800000,540000
854,0085SG Sjaj Bijela  ,10000,2800000,560000
855,DIJAMANT 1570       ,10000,2800000,660000
856,SLONOVACA 2514      ,10000,2800000,1030000
857,BIJELI NK FUNDER    ,10000,2800000,1030000
858,DIJAMANT 1570       ,10000,2800000,980000
859,BIJELI SJAJ 17005G  ,10000,2800000,420000
860,WENGE ZANZIBAR 37651,10000,2800000,976500
861,BIJELI 1615 FH FUND ,10000,2800000,910000
862,CRNA SJAJ FUNDER    ,10000,2800000,940000
863,DIJAMANT 1570       ,10000,2800000,562000
864,SIVI NK 2191        ,10000,2800000,1080000
865,BIJELI 1615 FH FUND ,10000,2820000,1014000
866,HRAST AMAZONA 37713 ,10000,2800000,1030000
867,BIJELI NK FUNDER    ,10000,2820000,925500
868,JASEN ATLAS 37743   ,10000,2800000,1100000
869,BIJELI GOD FUNDER   ,10000,2800000,720000
870,HRAST AMAZONA 37713 ,10000,2800000,560000
956,Hr Kristal 34217RV  ,8000,2800000,1000000
957,BUKVA 3381          ,8000,2800000,1030000
958,MAH SAPELI 37489    ,8000,2800000,750000
959,TRESNJA  ACCO 39345 ,8000,2800000,560000
960,BIJELI GOD FUNDER   ,8000,2820000,586500
961,BIJELI GOD FUNDER   ,8000,2800000,1030000
962,Hr Sono Svje 34038AT,8000,2800000,770000
963,Hr Sono Svje 34038AT,8000,2800000,770000
964,HRAST TERRA 34137R  ,8000,2800000,920000
965,BIJELI GOD FUNDER   ,8000,2820000,861500
966,HRAST TERRA 34137R  ,8000,2800000,600000
967,HRAST TOBACCO 34138R,8000,2800000,590000
968,BIJELI GOD FUNDER   ,8000,2820000,861500
969,Javor Class 34047NM ,8000,2800000,1100000
970,MAH SAPELI 37489    ,8000,2800000,580000
971,HRAST DIVLJI 38932  ,8000,2800000,730000
972,Wenge Gondou 37710BS,8000,2800000,620000
974,HRAST 34139 PJESCANI,8000,2800000,800000
975,TRESNJA  ACCO 39345 ,8000,2800000,1020000
976,BRIJEST LAVA 34055  ,8000,2800000,1000000
977,BRIJEST LAVA 34055  ,8000,2800000,750000
978,Hr Sono Svje 34038AT,8000,2800000,520000
979,DIJAMANT 1570       ,8000,2800000,590000
1017,BUKVA 3381          ,8000,2600000,740000
1018,BUKVA 3381          ,8000,2700000,1030000
1019,BIJELI NK FUNDER    ,10000,2500000,840000
1020,HRAST DIVLJI 38932  ,8000,1940000,1000000
1021,BRIJEST LAVA 34055  ,8000,2280000,600000
1022,BIJELI NK FUNDER    ,10000,2500000,950000
1023,BIJELI NK FUNDER    ,10000,2500000,950000
1024,BIJELI NK FUNDER    ,10000,2500000,900000
1025,BIJELI NK FUNDER    ,10000,2070000,740000
1026,BIJELI SJAJ 17005G  ,10000,1740000,680000
1027,BIJELI SJAJ 17005G  ,10000,2070000,680000
1028,BIJELI NK FUNDER    ,10000,1870000,810000
1029,BIJELI NK FUNDER    ,10000,2070000,730000
1030,BIJELI NK FUNDER    ,10000,2070000,730000
1031,DIJAMANT 1570       ,10000,2010000,1260000
1032,DIJAMANT 1570       ,10000,2070000,1000000
1033,DIJAMANT 1570       ,10000,2040000,550000
1034,DIJAMANT 1570       ,8000,1970000,590000
1035,CRNA SJAJ FUNDER    ,10000,1630000,930000
1051,SLON SJAJ FUNDER    ,10000,1630000,900000
1052,BIJELI GL 1500S     ,8000,2070000,1060000
1054,SLON SJAJ FUNDER    ,10000,2050000,530000
1065,SLON SJAJ FUNDER    ,10000,2070000,630000
1071,WENGE NAIROBI 37648 ,10000,1940000,1020000
1072,SLON SJAJ FUNDER    ,10000,2070000,1270000
1074,SLON SJAJ FUNDER    ,10000,2070000,1270000
1075,SLON SJAJ FUNDER    ,10000,2070000,700000
1076,HRAST AMAZONA 37713 ,10000,1996500,991000
1083,SLON SJAJ FUNDER    ,10000,1650000,530000
1097,HRAST AMAZONA 37713 ,10000,2500000,1070000
1098,SVJETLO SIVI 2112   ,25000,2070000,1410000
1099,BIJELI NK 1500P     ,25000,670500,2070000
1100,MCR 5881            ,25000,2070000,670500
1101,SIVI NK 2191        ,25000,2070000,1390000
1102,SVJETLO SIVI 2112   ,25000,1400000,1260000
1103,LAVARE 37744        ,25000,1700000,1030000
1104,CRNI NK 2190P       ,25000,2030500,445000
1105,BIJELI GL 1500S     ,25000,1367000,2070000
1110,MCR 5881            ,25000,591500,2070000
1116,SIVA TAMNA 2162     ,25000,1300000,700000
1119,AHORN MURNAU 3306   ,25000,1420000,870000
1122,SIVA TAMNA 2162     ,25000,2070000,1400000
1123,BUKVA 3876          ,25000,1810000,900000
1124,ARTIC W SJAJ 606SG  ,25000,2070000,1400000
1126,RP Ravena Siva 60   ,38000,2030000,600000
1128,MCR 5881            ,38000,1320000,1510000
1133,MCR 5881            ,38000,2070000,1400000
1134,TRESNJA  ACCO 39345 ,38000,1200000,680000
1135,DIJAMANT 1570       ,38000,1211000,2070000
1136,MCR 5881            ,38000,2070000,1400000
1137,HRAST CRNIKA 37718AT,38000,1670000,500000
1138,MCR 5881            ,38000,1730000,540000
1146,BRIJEST 37965       ,25000,2800000,1030000
1147,Orah Sicilija37755BS,25000,2800000,1050000
1148,BIJELI 1615 FH FUND ,25000,2800000,1250000
1150,CRNI NK 2190P       ,25000,2800000,1150000
1153,DIJAMANT 1570       ,25000,2800000,770000
1155,HRAST AMAZONA 37713 ,25000,2800000,670000
1156,JASEN COIMBRA 37777 ,25000,2800000,1240000
1157,BUKVA 3876          ,25000,2800000,1040000
1158,BIJELI GL 1500S     ,25000,2800000,1030000
1159,WENGE NAIROBI 37648 ,25000,2800000,1030000
1160,TRESNJA  ACCO 39345 ,25000,2800000,1030000
1161,HRAST MOCV 37717 AT ,25000,2800000,1030000
1162,PLANINSKI BOR FUNDER,25000,2800000,1030000
1164,AHORN 3375          ,25000,2800000,1040000
1165,TRESNJA  ACCO 39345 ,25000,2800000,1250000
1166,SVJETLO SIVI 2112   ,25000,2800000,800000
1167,LAVARE 37744        ,25000,2800000,1021500
1168,BIJELI GOD FUNDER   ,25000,2800000,1030000
1170,JASEN COIMBRA 37777 ,25000,2800000,1180000
1174,BIJELI GL 1500S     ,25000,2800000,1030000
1175,TRESNJA  ACCO 39345 ,25000,2800000,1246000
1176,BIJELI GOD FUNDER   ,25000,2800000,740000
1177,AHORN 3375          ,25000,2800000,960000
1179,ZINGANA 37782       ,25000,2330000,500000
1231,HRAST AMAZONA 37713 ,38000,2800000,1030000
1255,PLANINSKI BOR FUNDER,19000,2800000,340000
1256,CHAMP GOD 27045SU   ,19000,2280000,370000
1257,JELA 3396           ,19000,2180000,300000
1259,0595FH PACIFIC      ,19000,2800000,330000
1260,Basalt 2166PE       ,19000,1700000,350000
1261,HRAST MOCV 37717 AT ,19000,2180000,360000
1262,SIVA TAMNA 2162     ,19000,2500000,350000
1265,0441PO Tresnja Amer ,19000,2800000,300000
1266,MCR 5881            ,19000,2800000,320000
1267,TAUPE GOD 27166SU   ,19000,2800000,330000
1268,BUKVA 3876          ,19000,2800000,380000
1269,BIJELI GL 1500S     ,19000,2800000,360000
1270,RUBY CRV SJAJ 318SG ,19000,2800000,320000
1271,0085SG Sjaj Bijela  ,19000,2800000,330000
1272,0052SG Tend Violet  ,19000,2150000,340000
1273,JAVOR CORE 37776    ,19000,1550000,350000
1274,Javor Class 34047NM ,19000,2800000,375000
1275,BEIGE GOD 27049SU   ,19000,2100000,350000
1277,BIJELI NK 1500P     ,16000,2070000,310000
1278,JASMIN 2541         ,19000,2800000,330000
1279,MOJAVE 27174        ,19000,2070000,360000
1280,0085SG Sjaj Bijela  ,19000,2800000,350000
1281,MASLINA 37762       ,19000,2800000,350000
1282,BIJELI NK 1500P     ,16000,2800000,310000
1285,HRAST AMAZONA 37713 ,19000,2800000,340000
1286,JASEN COIMBRA 37777 ,19000,2500000,360000
1287,JASEN COIMBRA 37777 ,19000,2110000,380000
1288,Tr Cremona 37740NM  ,19000,2030000,350000
1299,MAHAGONIJ 3753      ,19000,2800000,380000
1301,BIJELI GOD FUNDER   ,19000,1190000,440000
1302,Hr Quartz K4324SE   ,19000,1280000,730000
1303,SLONOVACA 2514      ,19000,1030000,810000
1305,HRAST TERRA 34137R  ,19000,1180000,460000
1306,HRAST TOBACCO 34138R,19000,1400000,360000
1307,TITAN 5853          ,19000,960000,950000
1308,BEIGE GOD 27049SU   ,19000,1100000,490000
1309,Orah Sicilija37755BS,19000,1199000,650000
1310,Limun Zeleni 25519BS,19000,750000,460000
1311,Njezno Zelen 27178BS,19000,1130000,1130000
1312,BIJELI SJAJ 17005G  ,19000,1110000,940000
1314,SVJETLO SIVI 2112   ,19000,1090000,770000
1315,ZINGANA 37782       ,19000,830000,440000
1316,VIOLA 27167         ,19000,830000,790000
1317,BIJELI GOD FUNDER   ,19000,1180000,1250000
1318,ZINGANA 37782       ,19000,750000,400000
1319,Hr Quartz K4324SE   ,19000,1290000,690000
1321,COKOLADA TAMNA 27181,19000,980000,940000
1322,MASLINA 37762       ,19000,1160000,630000
1323,SLON SJAJ FUNDER    ,19000,1190000,590000
1324,CRVENA 2149         ,19000,1072000,450000
1325,ZUTA 2134           ,19000,1010000,750000
1326,HRAST CRNIKA 37718AT,19000,1200000,1120000
1327,CHAMP 27045 DC      ,19000,720000,680000
1328,CABANA 27165BS      ,19000,1040000,800000
1329,BIJELI NK 1500P     ,18000,1170000,1010000
1330,0650SG Sjaj Limun   ,19000,1220000,1040000
1331,TAUPE 27166         ,19000,870000,420000
1332,HRAST CLASSIC 34140 ,19000,1230000,480000
1333,MOJAVE 27174        ,19000,880000,610000
1334,SLONOVACA 2514      ,19000,870000,790000
1335,SLON SJAJ FUNDER    ,19000,1240000,1220000
1336,Bor Cottage K4347AT ,19000,650000,990000
1337,0881PN GreyKingTree ,19000,550000,640000
1338,Hr Sono Svje 34038AT,19000,840000,1050000
1339,HRAST DIVLJI 38932  ,19000,1220000,1070000
1340,Kasmir 27049BS      ,19000,1050000,400000
1341,PINK FUNDER 51FH    ,19000,620000,600000
1342,CRNA SJAJ FUNDER    ,19000,1283500,710000
1344,PLANINSKI BOR FUNDER,19000,610000,1060000
1345,ARTIC W SJAJ 606SG  ,19000,1270000,1150000
1346,BIJELI NK 1500P     ,19000,560000,560000
1347,Hr Sono Svje 34038AT,19000,840000,1050000
1348,HRAST PJESCANI 37849,19000,900000,530000
1349,Hr Sono Svje 34038AT,19000,840000,1050000
1350,Orah Sicilija37755BS,19000,1180000,840000
1351,CRVENA 2149         ,19000,1230000,320000
1352,Hr Sono Svje 34038AT,19000,1170000,860000
1353,PINK FUNDER 51FH    ,19000,1010000,920000
1355,JASMIN 2541         ,19000,900000,380000
1356,BIJELI GL 1500S     ,19000,1080000,920000
1357,MAH SAPELI 37489    ,19000,1300000,360000
1358,SIVA TAMNA 2162     ,19000,960000,730000
1359,BIJELA 01630 NK     ,18000,900000,570000
1360,Vanilija 27123 NM   ,19000,1050000,930000
1361,ORAH ZINGARO 37458  ,19000,780000,580000
1362,Hr Sono Gom 37855AW ,19000,1070000,1050000
1363,0085SG Sjaj Bijela  ,19000,1080000,490000
1364,BUKVA 3381          ,19000,994000,770000
1365,Limun Zeleni 25519BS,19000,1020000,530000
1366,ORANGE 27121        ,19000,1200000,870000
1367,HRAST CRNIKA 37718AT,19000,820000,770000
1368,SIVA TAMNA 2162     ,19000,1061500,510500
1369,JASEN ATLAS 37743   ,19000,760000,720000
1370,JASMIN 2541         ,19000,1200000,410000
1371,WENGE ZANZIBAR 37651,19000,1120000,800000
1372,ZELENA MAMBA 27190  ,19000,720000,530000
1373,AK 18 OBOS CRNI     ,18000,1000000,580000
1374,BRIJEST 37965       ,19000,960000,580000
1375,BUKVA 3381          ,19000,1020000,700000
1376,BIJELA 01630 NK     ,18000,1270000,1080000
